序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10029875,内灸散,代灸散（《普济方》卷三二七）。,nan,《太平惠民和剂局方》卷九,治妇人血崩虚惫，腹胁疴痛，气逆呕吐，冷气、冷血凝积，块硬刺痛，泄下青白，或下五色，腹胀肠鸣，口吐清水，月经不调，头目眩晕，体虚多汗，手足逆冷。,nan,nan,nan,茴香 藿香 丁香皮 熟干地黄（洗，焙）肉桂（去粗皮）各45克 甘草（炙赤）山药 当归（去芦，洗）白术 白芷各240克 藁本（去芦）干姜（炮）川芎 黄耆（去苗）各60克 木香30克 陈皮（去白）120克 白芍药300克,上为细末。,nan,nan,nan,nan,nan,nan,nan,nan
10029902,宁坤丸,回生丹（《采艾编冀》卷二）。,nan,《中药成方配本》,和气血，调月经。治妇女血虚气滞，经闭经少。,nan,nan,nan,党参6克 白术15克 茯苓15克 炙甘草4.5克 姜汁炒生地15克 姜汁炒熟地15克 白芍15克 炒当归15克 炒川芎15克 沉香1.5克 广木香7.5克 制香附15克 西砂仁4.5克 乌药15克 炒广皮15克 川牛膝6克 琥珀7.5克 黄芩6克 苏叶7.5克 阿胶7.5克 益母膏36克,上药除阿胶、益母膏外，其余共研细末，再将阿胶、益母膏烊化，加白蜜120毫升炼熟，与诸药末打和为丸，分作四十四粒，每粒约干重6克。,nan,nan,nan,nan,nan,nan,nan,nan
10029903,宁坤至宝丹,nan,nan,《卫生鸿宝》卷五,益气补血，调经种子，安胎催生。（不孕）治妇人月经不调，久不受孕，带下崩淋，虚劳，胎前产后诸病。,nan,nan,nan,嫩黄耆（蜜炙）90克，白术（陈壁土炒）、枣仁（炒香）、归身（酒炒）、香附（杵，米酒制）、川断（酒炒）、条芩（酒炒）、甘枸杞、血余（炼，不见火）、阿胶（蛤粉炒）、杜仲（盐水炒）、各60克，茯苓（乳制）、白芍（酒炒）、丹参（酒炒）各45克，北五味（焙）18克，甘草（蜜炙）、朱砂（飞，为衣）各30克，大生地（酒煨）120克。,各为细末。称准分两，和匀，炼蜜为丸，每丸重9克。,nan,nan,nan,nan,nan,nan,nan,nan
10029959,暖宫丸,nan,nan,《太平惠民和剂局方》卷九,助阳暖宫。治冲任虚损，元阳不足，下焦久冷，月经不调，崩漏带下，宫寒不孕。,nan,nan,nan,生硫黄180克，禹余粮（醋淬，手拈为度）270克，赤石脂（火煅红）、附子（炮，去皮、脐）、海螵蛸（去壳）各90克。,上为细末，以醋糊和丸，如梧桐子大。,nan,nan,nan,nan,nan,nan,nan,nan
10029960,暖宫圆,nan,nan,《宋?太平惠民和剂局方》,治冲任虚损，下焦久冷，月事不调，或来多不断，或过期不至，或崩中漏血，赤白带下，或月内再行，淋沥不止，带下五色，经脉将至，腰腿沉重，痛连脐腹，小便白浊，面色萎黄，肢体倦怠，饮食不进，渐至羸弱。,nan,nan,nan,生硫黄六两，禹馀粮（醋淬手拈为度）九两，赤石脂（火煅红）、附子（炮.去皮.脐）、海螵（去壳），各三两。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029967,糯米内金粥,nan,nan,《民间方》,活血通经，健胃消食。适用于气滞血淤所致的闭经以及食积不化、脘腹胀满和小儿疳积等症。,nan,nan,nan,鸡内金15克，生山药45克，糯米50克。,先以文火煮鸡内金1小时，后加糯米及山药再煮。,nan,nan,nan,nan,nan,nan,nan,nan
10029970,女宝调经丸,nan,nan,《丁甘仁家传珍方选》,治妇女月经不调。,nan,nan,nan,全当归96克，乌药60克，丹参240克，香附96克，白芍45克，小胡麻90克，广皮36克，川芎24克，益母草120克。,上药研末，用红枣煎汤泛丸。,nan,nan,nan,nan,nan,nan,nan,nan
10029971,女金丹,nan,nan,《北京市中药成方选集》,调经养血，温暖子宫。治子宫寒冷，经期不准，腹痛腰酸，四肢无力。,nan,nan,nan,玄胡索（醋炒）、白术（炒）、官桂、川芎、白芍、茯苓、没药（炙）、丹参、熟地、鹿角霜、吴茱萸（炙）、阿胶（炒珠）、藁本、白芷、甘草、赤石脂（煅）、白薇各3.5千克，橘皮7千克，当归7千克，香附（炙）10.5千克，人参（去芦）1千克，益母草10千克，砂仁2.5千克，党参（去芦）2.25千克。,上药二十四味，共研为细粉，过罗，炼蜜为丸，重9克。,nan,nan,nan,nan,nan,nan,nan,nan
10030124,蒲黄丸,nan,nan,《圣济总录》卷一五二,温经止血。治妇人月经过多，漏下不止，久而血虚者。,nan,nan,nan,蒲黄90克（微炒），龙骨75克，艾叶30克。,上三味，捣罗为末，炼蜜为丸，梧桐子大。,nan,nan,nan,nan,nan,每服20丸，煎米饮或艾汤送下，日服二次。,nan,nan
10030135,七熬丸,nan,nan,《备急干金要方》卷四,治瘀滞日久，月经不利，手足烦热，腹满，心烦，默默不欲寤者。,nan,nan,nan,大黄45克，前胡（一作柴胡）、芒消（熬）各150克，葶苈、蜀椒（并熬）各7.5克，生姜杏仁11克（熬），挑仁20枚（熬），虻虫（熬）、水蛭（熬）各13.5克。,上十二味，为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,空腹时服7丸，米饮送下，每日三次。不效，量加一倍。,nan,nan
10030137,七宝美髯丹,nan,nan,《本草纲目》卷十八引邵应节,补肾，固精，鸟发，壮骨，续嗣延年。治肝肾不足，须发早白，齿牙动摇，梦遗滑精，崩漏带下，肾虚不育，腰膝疫软。,nan,nan,nan,赤白何首乌各500克（米泔水没三四日，去皮切片，用黑豆2升同蒸至豆熟，取出去豆，晒干，换豆再蒸，如此九次。晒干），赤白茯苓各500克（去皮，研末，以人乳拌匀晒干），牛膝250克（酒没一日，同何首乌第七次蒸至第九次，晒干）当归240克（酒没，晒），枸杞子240克（酒浸，晒），菟丝子240克（酒浸生芽，研烂，晒），补骨脂120克（以黑脂麻拌炒）。,上药石臼捣为末，炼蜜为丸，如梧桐子大。,nan,本方配制忌用铁器。,nan,nan,nan,nan,nan,nan
10030182,七制香附丸,nan,nan,《全国中药成药处方集》（天津方）,开郁顺气，调经养血。治血滞经闭，胸闷气郁，两胁胀猜，饮食扶少，四股无力，或腹内血块，攻审作痛，及寒湿白带等。,nan,nan,nan,香附（醋制）3.42干克生地生白芍当归熟地各120克川芎120克艾炭60克白术（麸炒）益母草各120克甘草30克山萸肉（酒制）60克炒枣仁60克茯苓（去皮）120克生阿胶天冬各60克砂仁45克人参（去芦）30克黄芩60克延胡（醋制）45克,用生艾叶30克，小茴香30克，大米30克，三味熬透去滓取汁，再和鲜牛乳210克，大盐（化水）21克，拌方内香附，浸透微炒，和群药共为细粉，黄酒泛小丸。,nan,孕妇忌服。,nan,nan,nan,nan,nan,nan
10030300,芹菜益母汤,nan,nan,《民间方》,补血调经。适用于月经不调。,nan,nan,nan,芹菜250克，益母草50克，鸡蛋2个，油盐适量。,将上3味加水适量同煮汤，加油、盐调味。,nan,nan,nan,nan,nan,每日分2次食，食蛋，饮汤。,nan,nan
10030307,芩连四物汤,nan,nan,《古今医统》卷八十八,养血清热。治小儿荣热血燥；妇人血分有热，月经先期，经来量多、色紫黑者。,nan,nan,nan,川芎、当归、白芍药、生地黄各15克，黄芩、黄连各7.5克。,上药研粗末。,nan,nan,nan,nan,nan,水煎，空腹时服。,nan,nan
10030311,芩心丸,nan,nan,《瑞竹堂经验方》卷四,凉血止血。治老年妇女血热妄行，经水不断，或经断复行者。,nan,nan,nan,黄芩心60克（枝条者，用米醋浸七日，炙干，又浸又炙，如此七次）。,上药为细末，醋糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服70丸，空腹时用温酒送下，日进二服。,nan,nan
10030471,清金引血汤,nan,nan,《中医妇科治疗学》,清燥润肺，引血下行。治经前鼻衄，经期提前或停闭，头晕耳鸣，口干欲饮，苔黄脉数。,nan,nan,nan,藕节9克，茅根15克，侧柏9克，降香、桑叶、麦冬各6克，旱莲草9克，黑芥穗4.5克，泽兰15克。,nan,nan,nan,nan,nan,nan,水煎服。唇燥舌红者，加生地9克，丹皮6克。,nan,nan
10030474,清经散,nan,nan,《傅青主女科》卷上,治肾中水亏火旺，经行先期量多者。,nan,nan,nan,丹皮9克，地骨皮15克，白芍9克（酒炒），大熟地9克（九蒸），青蒿6克，白茯苓3克，黄柏1.5克（盐水浸炒）。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10030526,清热调血汤,清热四物汤（《万病回春》卷六）。,nan,《古今医鉴》卷十一,治妇人经水将来，腹痛，乍作乍止，气血俱实。,nan,nan,nan,当归、川芎、白芍药、生地黄、黄连、香附、桃仁、红花、延胡索、牡丹皮、蓬莪术。,nan,nan,nan,nan,nan,nan,水煎，温服。有热，加柴胡、黄芩。,nan,nan
10030674,全鹿丸,nan,nan,《古今医统》卷四十八,补血气，益精髓，壮筋骨。治诸虚百损，五劳七伤，精神虚惫，头眩耳鸣，面色萎黄，体虚怕冷，腰膝酸软，阳痿精冷；妇人宫寒不孕，崩漏带下；老年阳衰，精髓空虚，步履不便，手足麻木，遗尿失禁。,nan,nan,nan,中鹿1只（用鹿肉加酒煮熟，将肉横切，焙干为末；取皮、肚杂洗净人原汤熬膏，和药末为丸；其骨须酥炙，为末，和肉末、药末一处；捣不成丸，加炼蜜），人参、白术（炒）、茯苓、炙甘草、当归、川芎、生地黄、熟地黄、黄耆（蜜炙）、天门冬、麦门冬、枸杞、杜仲（盐水炒）、牛膝（酒拌蒸）、山药（炒）、芡实（炒）、菟丝（制）、五味子、锁阳（酒拌蒸）、肉苁蓉、破故纸（酒炒）、巴戟肉、葫芦巴（酒拌蒸）、川续断、覆盆子（酒拌蒸）、楮实子（酒拌蒸）、秋石、陈皮各500克、川椒（去目，炒）、小茴香（炒）、沉香、青盐各250克。,先精制诸药为末，和匀一处，候鹿膏制成，和捣为丸，梧桐子大。用黄绢作小袋五十条，每袋约盛500克药丸，透置透风处，阴雨天须用火烘之。,nan,nan,nan,nan,nan,每服80～90丸，空腹及临卧时用姜汤、盐汤或白汤送下，冬月温酒亦可。,nan,nan
10030853,乳香宣经丸,nan,nan,《太平惠民和剂局方》卷一,活血止痛，强壮筋骨。治体虚为风湿寒暑进袭，半身不遂，手足顽麻，骨节烦疼，足胫浮肿，恶寒发热，渐成脚气，肝肾不足，四肢挛急，遍身攻疰，或闪肭打扑，内伤筋骨；男子疝气，妇人经脉不调。,nan,nan,nan,川楝子（锉，炒）牵牛子（炒）乌药（去木）茴香（淘去沙土，炒）橘皮（去白）萆薢（微炙）防风各60克乳香（研）草乌（乌豆27克同煮，竹刀切透黑，去皮、尖，焙）五灵脂（酒浸，淘去沙石，晒干，研）各15克威灵仙（去芦，洗）60克,上药为细末，酒糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，盐汤、盐酒任下；妇人醋汤下。,nan,nan
10030854,乳香宣经圆,nan,nan,《宋?太平惠民和剂局方》,治体虚为风、湿、寒、暑进袭，四气相搏，半身不遂，手足顽麻，骨节烦疼，足胫浮肿，恶寒发热，渐成脚气，肝肾不足，四肢挛急，遍身攻注；或闪肭打扑，内伤筋骨，男子疝气，妇人经脉不调。常服活血止痛，补虚，壮筋骨。,nan,nan,nan,川楝子（炒）、牵牛子（炒）、乌药（去木）、茴香（淘去沙土.炒）、橘皮（去白.微炙）、防风，各二两。乳香（研）、草乌（乌豆一合同煮.竹刀切透黑.去皮.尖.焙）、五灵脂（酒浸.淘去沙石.晒干.研），各半两。威灵仙（去芦.洗）二两。,nan,nan,nan,nan,nan,nan,每服五十圆，盐汤、盐酒任下，妇人醋汤下。,nan,nan
10030869,瑞金散,nan,nan,《妇人大全良方》卷七,温经活血。治妇人血气撮痛，经前呕吐，疼痛，及月经不通。,nan,nan,nan,片子姜黄120克牡丹皮莪茂红花当归赤芍药川芎桂心延胡索各45克,上为末。,nan,nan,nan,nan,nan,每服6克，用水150毫升，酒25毫升，煎至120毫升，温服，一日三次。,nan,nan
10030889,润燥安胎汤,nan,nan,《辨证录》卷十二,养阴润燥，清热安胎。治妇人怀妊至三四月，自觉口干舌燥，咽喉微痛，无津以润，以致胎动不安，甚则血流如经水者。,nan,nan,nan,熟地30克山茱萸15克益母草6克黄芩3克麦冬15克生地9克阿胶6克五味子0.6克,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10030915,三花神佑丸,nan,nan,《宜明论方》卷八,治水湿停留，肿满腹胀，喘嗽淋泌；痰饮入络，肢体麻痹，走注疼痛，痰饮停胃，呕逆不止；风痰旗嗽，头目眩晕；疟疾不已，病疫积聚，坚满痞闷；酒积食积；妇人痰湿侵入胞官，经行不畅，带下淋沥；伤寒湿热。腹满实痛。,nan,nan,nan,甘遂、大戟、芫花（醋拌湿，炒）各13克，牵牛60克，大黄30克（为细末），轻粉3克。,上药为末，水泛为丸，如小豆大。,nan,nan,nan,nan,nan,初服5丸，以每服加5丸，温开水送下，每日三次。加至快利后却常服，病去为度。,nan,nan
10030925,三黄四物汤,nan,nan,《医宗金鉴》卷四十四,治月经来前，内热迫血上壅，吐血，衄血。,nan,nan,nan,当归、白芍、川芎、生地、黄连、黄芩、大黄。,上药锉碎。,nan,nan,nan,nan,nan,水煎服。,nan,nan
10031117,芍药黄芪酒,nan,nan,《验方新编》（清?鲍相璈）,调经止带。主治妇女月经过多，赤白带下，行经腹痛，四肢拘挛作痛。,nan,nan,nan,白芍药100g，黄芪100g，生地黄100g，炒艾叶30g，黄酒1000ml。,1.将上述4味药材一同捣成粗末，装入纱布袋内；2.放入干净的器皿中，用酒浸泡，封口；3.3日后开启，去掉药袋，过滤去渣即服用。,nan,nan,nan,nan,nan,每次10～20ml，每日3次，将酒温热饭前服用。,（1）黄芪：补气升阳。生地黄：滋阴养血，用酒浸之，性如熟地，其补精益髓之力大增；白芍：养血敛阴，柔肝止痛。熟地：与白芍同用可补血调经，与黄芪同用则行气益血，使月经调顺。艾叶：可理气血，逐寒湿，温经，止带，安胎。,nan
10031125,少腹逐瘀汤,nan,nan,《医林改错》卷下,活血祛瘀，温经止痛。治少腹积块，疼痛或不痛，或痛而无积块，或少腹胀满，或经期腰酸、小腹胀，或月经一月见三五次，接连不断，断而又来，其色或紫或黑，或有血块，或崩或漏，兼少腹疼痛，或粉红兼白带者。,nan,nan,nan,小茴香（炒）7粒，干姜（炒）0.6克，延胡索3克，没药（研）6克，当归9克，川芎6克，官桂3克，赤芍6克，蒲黄9克，五灵脂（炒）6克。,nan,nan,nan,nan,nan,nan,水煎服。,本方所治证属小腹寒滞瘀积，或妇女冲任虚寒，瘀凝内阻，血不归经所致。方中当归、川芎，赤芍活血散瘀，养血调经；小茴、干姜、官桂散寒通阳，温暖冲任；蒲黄、五灵脂、延胡索、没药活血祛瘀，散结定痛。诸药相配，共成化瘀散结、温阳散寒、调经止痛之功。,nan
10031216,神仙聚宝丹,琥珀朱砂丸（《济阴纲目》卷三）。,nan,《太平惠民和剂局方》卷九,宁心安神，治血祛瘀。治妇人血海虚寒，积聚成块，或成坚瘕；血气攻注，腹胁疼痛，小腹胀，或时虚鸣，面色萎黄，肢体浮肿，经候不调，或多或少，赤白带下，崩漏不止，惊悸健忘，小便频数，或下白水，时发虚热，盗汗羸瘦。,nan,nan,nan,没药（别研）琥珀（别研）木香（煨，冷取末）当归（洗，焙，取末）各30克辰砂麝香（别研）各3克滴乳0.3克（一方作7.5克）,上药研细和匀，滴冷熟水捣为丸，每30克作15丸。,nan,nan,nan,nan,nan,每服2丸，温酒磨下；胎息不顺，腹内疼痛，一切产难，温酒和童便磨下；产后血晕，败血攻心；口噤舌强，或恶露未尽，发渴面浮，煎乌梅汤和童便磨下；产后气力虚羸，诸药不能速效，用童便磨下；室女经候不调，每服半丸，温酒磨下，不拘时候。,nan,nan
10031305,升阳举经汤,nan,nan,《兰室秘藏》卷中,治妇人经水不止，右尺脉按之空虚，属气血俱脱者。,nan,nan,nan,肉桂（去皮，盛夏不用）、白芍药、红花各1.5克，细辛1.8克，人参、熟地黄、川芎各3克，独活、黑附子（炮裂，去皮、脐）、炙甘草各5克，羌活、藁本、防风各6克，白术、当归、黄耆、柴胡各9克，桃仁（汤浸，去皮、尖）10个。,上为粗末。,nan,nan,nan,nan,nan,每服9克，用水450毫升，煎至150毫升。空腹时热服。,nan,nan
10031329,生化通经汤,nan,nan,《中医妇科治疗学》,活血祛瘀。治经行无定期，乍多乍少，色紫有块，小腹胀痛拒按，口燥不欲饮水，小便黄少不畅，大便燥结，舌黯红或有紫色斑点，脉沉弦有力。,nan,nan,nan,酒丹参12克，香附、土牛膝各9克，当归尾、桃仁各6克，红花3克，泽兰12克。,nan,nan,nan,nan,nan,nan,水煎，温服。如少腹痛甚，加乳香6克。,nan,nan
10031369,生血清热方,nan,nan,《万病回春》卷六,养血清热，化瘀调经。治血虚有热，兼夹瘀滞，经水过期而来，作痛者。,nan,nan,nan,当归、川芎、白芍（酒炒）、生地黄、牡丹皮、桃仁（去皮、尖）、红花、木香、玄胡索、香附、甘草。,上锉。,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10031383,圣愈汤,nan,nan,《兰室秘藏》卷下,补气养血。治诸恶疮血出过多，心烦不安，不得睡眠，一切失血或血虚，烦渴燥热，睡卧不宁；疮证脓水出多，五心烦热，口渴；妇女月经超前，量多色淡，其质清稀，少腹有空坠感，心慌气促，倦怠肢软，纳谷不香，舌质淡，苔薄润，脉细软。,nan,nan,nan,生地黄、熟地黄、川芎、人参各0.9克，当归身、黄耆各1.5克。,nan,nan,nan,nan,nan,nan,上药哎咀，都作一服。用水600毫升，煎至300毫升，去滓，稍热，不拘时服。,"本方所治之证，属于气血两虚。方中人参、黄耆补气，当归身、生熟地黄、川芎补血滋阴。配合成方，有补气养血之功。气旺则血自生，血旺则气有所附。喻嘉言论本方说：""按失血过多，久疮溃脓不止，虽曰阴虚，实未有不兼阳虚者，合用人参，黄耆，允为良法。凡阴虚证大率宜仿此。""临床常用于出血过多，?血虚而气亦虚，以烦热，烦渴，睡卧不宁，心慌气促，倦怠无力，舌质淡，苔薄润，脉细软等为辨证要点。《医宗金鉴?中医书籍：删补名医方论删补名医方论》所载圣愈汤，即四物汤加人参、黄耆，治一切失血过多，阴亏气弱，烦热作渴，睡卧不宁者。",nan
