序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10028426,苓麻饮,nan,nan,《卫生鸿宝》卷五,治妊娠转胞，小便不通。,nan,nan,nan,白茯苓、赤茯苓各6克，升麻4.5克，当归6克，川芎3克，苎根9克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028438,苓术饮,nan,nan,《玉案》卷五,妊娠泄泻不止，久则伤胎。,nan,nan,nan,白术6分，白茯苓6分，香附6分，黄连（酒炒）1钱，泽泻1钱，陈皮1钱，五味子8分，砂仁（炒）8分，人参8分，山药8分。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028592,柳青丸,nan,nan,《妇科玉尺》卷二,妊娠三月，心经火甚而堕胎。,nan,nan,nan,川黄连（姜汁炒3次）3两。,上为末，米糊为丸，如绿豆大。,nan,nan,nan,nan,nan,nan,nan,nan
10028787,龙胆羚羊角汤,nan,nan,《中医妇科治疗学》,清热平肝，养血熄风。治子痫，偏于风热。未发之前，头痛甚剧，面色发红，头昏眼花，脘腹疼痛，大便秘结，或有呕吐；病发后，抽搐神昏，舌质红，脉弦滑而数。,nan,nan,nan,龙胆草9克，黄芩6克，干地黄9克，羚羊角3克（磨汁冲服），茯神9克，丹参3克，车前子6克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028841,龙虎救生丹,nan,nan,《卫生总微》卷十,一切吐逆不下食，及妊娠恶阻。,nan,nan,nan,水银半两，硫黄1两（2味同研细，至无星为度），丁香半两，半夏曲1两，人参（去芦）1分，天南星半两（炮），白附子1分（炮裂）。,上为末，生姜汁煮糊为丸，如萝卜子大。,nan,nan,nan,nan,nan,nan,nan,nan
10028932,龙腾饮,nan,nan,《产论》卷一,妊娠盛怒而气暴逆，吐血衄血，或突然胸痛者。,nan,nan,nan,芎藭1钱，黄芩1钱，黄连1钱，大黄5分。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028943,龙翔饮,nan,nan,《产论》卷一,妊娠烦躁口渴，浮肿有热而大便秘，或麻痹者。,nan,nan,nan,麻黄1钱，大枣1钱，苍术1钱，石膏3钱半，甘草1分，生姜1钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028993,漏胎安胎饮,nan,nan,《医略六书》卷二十八,漏胎脉软数者。,nan,nan,nan,熟地5钱，黄耆3钱（蜜炙），当归3钱（醋炒），川芎1钱，白芍1钱半（醋炒），艾叶8分（醋炒黑），阿胶3钱（血余灰炒），地榆3钱（炒炭），甘草5分，荷叶。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028994,漏胎汤,nan,nan,《脉症正宗》卷一,漏胎。,nan,nan,nan,黄耆1钱，白术1钱，熟地2钱，当归1钱，阿胶1钱，杜仲1钱，麦冬8分，续断8分。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029021,芦橘姜槟汤,nan,nan,《产科发蒙》卷一,妊娠呕吐痰水，不食。,nan,nan,nan,生芦根1两，橘红7钱，生姜1两，槟榔子3钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029044,鲁府遇仙传种子药酒,nan,nan,《寿世保元》卷七,补虚益气，滋阴降火，保元调经，填精壮骨。治诸脏衰弱，久不生育者。（不孕不育）,nan,nan,nan,白茯苓（去皮，净）500克，大红枣（煮，去皮、核，取肉）250克，胡桃肉（去壳，泡，去粗皮）180克，白蜂蜜3千克（置锅内熬滚，入前三味调匀，再用微火熬膏倾入瓷坛内，又加南烧酒10千克、糯米白酒5千克入蜜坛内），绵黄耆（蜜炙）、人参、白术（去芦）、当归、川芎、白芍（炒）、生地黄、熟地黄、小茴香、覆盆子、陈皮、沉香、木香、甘枸杞子、官桂、砂仁、甘草、乳香、没药、北五味子。,上药，为细末，共入蜜坛内和匀，竹箬封口，面外固，入锅内，大柴火煮二炷香，取出，埋于土中三日，去火毒。,nan,nan,nan,nan,nan,nan,nan,nan
10029059,鹿胶汤,nan,nan,《普济方》卷三四四引《仁存方》,妊娠胎动不安，腰痛下血。,nan,nan,nan,当归鹿角胶2两，艾叶2两。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029065,鹿角胶汤,nan,nan,《圣济总录》卷一五四,妊娠胎动，漏血不止。,nan,nan,nan,鹿角胶（炙燥）1两，人参半两，白茯苓（去黑皮）半两。,上为粗末。,nan,nan,nan,nan,nan,nan,nan,nan
10029067,鹿角胶粥,nan,nan,《本草纲目》,补肾阳，益精血。适用于肾气不足所致的阳痿、早泄、遗精、腰痛、妇女子宫虚冷、不孕、崩漏、带下等。,nan,nan,nan,鹿角胶15～20克，粳米100克，生姜3片。,先煮粳米作粥，待沸后，放入鹿角胶、生姜同煮为稀粥。,nan,阴虚火旺、口干舌燥、尿黄便秘或感冒发热者忌服。适宜于冬季服用。,nan,nan,nan,nan,nan,nan
10029082,鹿角屑汤,鹿屑汤、鹿角汤、鹿屑散,nan,《伤寒总病论》卷六,妊娠热病，胎死腹中。,nan,nan,nan,鹿角屑1两。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029123,鹿头肉粥,nan,nan,《圣济总录》卷一九O,妊娠四肢虚肿，喘急胀满。,nan,nan,nan,鹿头肉半斤，蔓荆实（去土）1两，高良姜半两，茴香子（炒令香）半两。,除鹿肉外，捣罗为末。,nan,nan,nan,nan,nan,nan,nan,nan
10029169,乱发散,nan,nan,《外台》卷二十七引《古今录验》,胞转，小便不通。,nan,nan,nan,乱发3斤（洗去垢，烧），滑石半斤，鲤鱼齿1两。,上为散。,nan,nan,nan,nan,nan,nan,nan,nan
10029408,麻黄汤,nan,nan,《圣济总录》卷一五六,妊娠伤寒，发热恶寒，身体疼痛。,nan,nan,nan,麻黄（去节，先煎，掠去沫，焙）3两，苍术3两，白术1两，陈橘皮（去白，炒）2两，甘草（炙）1两。,上为粗末。,nan,nan,nan,nan,nan,nan,nan,nan
10029485,麻子润肠汤,nan,nan,《女科切要》卷三,妊娠风结血结，大便秘结不通。,nan,nan,nan,麻子、当归、桃仁、羌活、大黄。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029595,麦门冬粥,门冬粥（《遵生八笺》卷十一）。,nan,《圣济总录》,安胎，降逆，止呕。适用于妊娠恶阻、呕吐不下食。,nan,nan,nan,鲜麦冬汁50克 鲜生地汁50克 生姜10克 薏米15克 粳米50～100克,先将薏米、粳米及生姜煮熟，再下麦冬与生地汁，调匀，煮成稀粥。,nan,nan,nan,nan,nan,nan,nan,nan
10029612,蔓荆实散,蔓荆子散,nan,《圣济总录》卷一五七,妊娠小便涩，不通利。,nan,nan,nan,蔓荆实2两。,上为散。,nan,nan,nan,nan,nan,nan,nan,nan
10029787,木瓜煎,nan,nan,《妇人大全良方》卷十四,治妊娠霍乱吐泻，转筋，人腹则闷绝。,nan,nan,nan,吴茱萸（汤泡七次）生姜（切）各7.5克 木瓜（切）45克,上二味，纳木瓜中，盖严，以竹签固定，饭上蒸三四次，烂研成膏。,nan,nan,nan,nan,nan,nan,nan,nan
10029811,木香和脾饮,nan,nan,《圣济总录》卷五十五,治妊娠心腹冷痛，霍乱吐泻。,nan,nan,nan,木香、丁香、白术、甘草人参、豆蔻（去皮）、沉香、大腹皮（锉）、诃黎勒（煨，去核）各1.5克。,上十味，粗捣筛。,nan,nan,nan,nan,nan,nan,nan,nan
10029849,男化育丹,nan,nan,《辨证录》卷十,健脾化痰，益肾种子。治男子身体肥大，痰盛，不能生育。（不孕）,nan,nan,nan,人参15克，山药15克，半夏9克，白术15克，芡实15克，熟地15克，茯苓30克，苡仁15克，白芥子9克，肉桂6克， 诃黎勒1.5克，益智3克，肉豆蔻1枚。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029859,南岳魏夫人济阴丹,nan,nan,《太平惠民和剂局方》卷九,治妇人气血不足，冲任虚寒，久不生育，或多次小产，经水不时，暴下不止，月内再行，或前或后，或崩中漏下，积聚症瘕，脐下冷痛，小便白浊。,nan,nan,nan,秦艽 石斛（去根，酒浸，焙）藁本（去芦）甘草（炙）蚕布（烧灰）桔梗（炒）各60克 京墨（煅，醋淬，研）茯苓（去皮）人参（去芦）木香（炮）桃仁（去皮、尖，炒）各30克 熟干地黄（洗过，酒蒸，焙）香附（炒，去毛）泽兰（去梗）各120克 当归（去芦）肉桂（去粗皮）干姜（炮）细辛（去苗）川芎 牡丹皮各45克 山药 川椒（去目，炒）各22.5克 苍术（米泔浸，去皮）240克 大豆黄卷（炒）200克 糯米（炒）500克,上为细末，炼蜜搜和，每30克作6丸。,nan,nan,nan,nan,nan,nan,nan,nan
10029903,宁坤至宝丹,nan,nan,《卫生鸿宝》卷五,益气补血，调经种子，安胎催生。（不孕）治妇人月经不调，久不受孕，带下崩淋，虚劳，胎前产后诸病。,nan,nan,nan,嫩黄耆（蜜炙）90克，白术（陈壁土炒）、枣仁（炒香）、归身（酒炒）、香附（杵，米酒制）、川断（酒炒）、条芩（酒炒）、甘枸杞、血余（炼，不见火）、阿胶（蛤粉炒）、杜仲（盐水炒）、各60克，茯苓（乳制）、白芍（酒炒）、丹参（酒炒）各45克，北五味（焙）18克，甘草（蜜炙）、朱砂（飞，为衣）各30克，大生地（酒煨）120克。,各为细末。称准分两，和匀，炼蜜为丸，每丸重9克。,nan,nan,nan,nan,nan,nan,nan,nan
10029958,暖宫定痛汤,nan,nan,《刘奉五妇科经验》,暖宫散寒，行气活血，化瘀定痛。治慢性盆腔炎或不孕，属于下焦寒温汽血凝结者。症见腰痛，少腹发凉，隐隐作痛，白带清稀；畏寒喜暖。,nan,nan,nan,橘核9克，荔枝核9克，小茴香9克，葫芦巴9克，延胡索9克，五灵脂9克，川楝子9克，制香附9克，乌药9克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029959,暖宫丸,nan,nan,《太平惠民和剂局方》卷九,助阳暖宫。治冲任虚损，元阳不足，下焦久冷，月经不调，崩漏带下，宫寒不孕。,nan,nan,nan,生硫黄180克，禹余粮（醋淬，手拈为度）270克，赤石脂（火煅红）、附子（炮，去皮、脐）、海螵蛸（去壳）各90克。,上为细末，以醋糊和丸，如梧桐子大。,nan,nan,nan,nan,nan,nan,nan,nan
10029965,糯米黄芪饮,nan,nan,《太平圣惠方》（宋·王怀隐）,调气血，安胎。适用于胎动不安。,nan,nan,nan,糯米30克，黄芪15克，川芎5克。,将糯米、黄芪、川芎加水1000克，煎至500克，去渣即成。,nan,nan,nan,nan,nan,nan,nan,nan
10030217,启宫丸,nan,nan,《医方集解》,治妇人体肥痰盛，子宫脂满，不能孕育者。（不孕）,nan,nan,nan,芎藭、白术、半夏曲、香附各30克，茯苓、神曲各15克，橘红?甘草各3克。,上药研末，以粥为丸。,nan,nan,nan,nan,nan,每次用白开水冲服10克。,nan,nan
10030229,气血双补汤,nan,nan,《会约医镜》卷十五,补气养血。治妇人盘肠生后，又复怀孕，气血不足者。,nan,nan,nan,黄耆30～60克（蜜炒），白术21克，当归15克，白芍（醋炒）6克，五味子0.9克，杜仲（盐炒）6克，川续断15克，升麻（蜜炒）1.2～1.5克。,nan,nan,nan,nan,nan,nan,水煎服。如血分有热，加生地（酒浸）1.5克。,nan,nan
10030232,千金保胎膏,nan,nan,《北京市中药成方选集》,补气补血，保育胎元。治妇人气虚血亏，胎元不固，屡经小产。,nan,nan,nan,当归300克，白芍150克，生地240克，甘草90克，续断180克，黄耆150克，白术（炒）180克，苁蓉（炙）150克，木香30克，黄芩300克，益母草300克。,上药切碎，每锅用料1.5千克，香油7.5千克，熬至枯黑，过滤去滓，再熬炼至滴水成珠，对入章丹3.12千克，搅匀成膏。,nan,nan,nan,nan,nan,取出放入冷水中，出火毒后，加热溶化，再对龙骨面90克，搅匀取少量摊贴脐上。,nan,nan
10030239,千金封脐膏,nan,nan,《寿世保元》卷四,治男子下元虚冷，遗精尿频，小肠疝气，单腹胀满，一切腰腿骨节疼痛，半身不遂；妇人子宫久冷，赤白带下，久不坐胎。（不孕）,nan,nan,nan,天门冬、生地黄、熟地黄、木鳖子、大附子、蛇床子、麦门冬、紫梢花、杏仁、远志、牛膝、肉苁蓉、官桂、肉豆蔻、菟丝子、虎骨、鹿茸各6克。,上药为末，入油620克，用文武火熬黑色，去滓澄清，再入黄丹250克，水飞松香120克同熬，用槐、柳条搅，至滴水不散为度。再下硫黄、雄黄、朱砂、赤石脂、龙骨各9克为末入内。除此不用见火。待药微冷定，再下腽肭脐1付，阿芙蓉、蟾酥各9克，麝香3克，阳起石、沉木香各9克，俱不见火。上为细末，人内。待药冷，下黄蜡18克。瓷器贮盛，封口。放水中浸三日，去火毒。,nan,nan,nan,nan,nan,取出，摊缎子上，或红绢上贴之。,nan,nan
10030263,乾坤一气膏,nan,nan,《外科正宗》卷四,治痞疾，无论新久；诸风瘫痪，湿痰流注，诸般恶疮、怪症；男子遗精，妇人赤白带下；男女精寒血冷，久无嗣息。（不育不孕）,nan,nan,nan,当归、白附子、赤芍、白芍、白芷、生地、熟地、川山甲、木鳖肉、巴豆仁、蓖麻仁、三棱、蓬术、五灵脂、续断、肉桂、玄参各30克，乳香、没药各36克，麝香9克，真阿魏60克（切薄片）。,上药切片，除后四味外，用香油2.5千克，余药皆人油浸（春三天，夏五天，秋七天，冬十天），浸毕，用桑柴火熬至药枯，细绢滤清。每用以净油500克入锅内，加飞丹360克，槐枝搅拌，候膏成，端下，渐下阿魏片，至化尽，方下乳、没、麝香，再搅匀，乘热倾入瓷罐内，临用汤中顿化。,nan,nan,nan,nan,nan,痞病，以红缎摊膏，贴患处；余病，用绫绢摊之；有肿者，对患处贴；男子遗精、妇人白带，贴丹田；诸风瘫痪，贴肾俞穴。,nan,nan
10030303,芩连半夏竹茹汤,nan,nan,《中医妇科治疗学》,清肝和胃，化痰降逆。治妊娠肝火犯胃，致患恶阻，口干而苦，烦热愦闷，夜寐不安，便秘溲黄，苔黄腻，脉滑数者。,nan,nan,nan,黄芩6克，黄连3克，半夏6克，竹茹9克，胆草3克，枳壳6克，旋复花4.5克。,nan,nan,nan,nan,nan,nan,水煎，温服。气滞胸胀，时欲嗳气，加木香6克。,nan,nan
10030313,秦桂丸,nan,nan,《妇人大全良方》卷九,治妇人不孕。,nan,nan,nan,秦艽、桂心、杜仲、防风、厚朴各22克，附子（生）、白茯苓各45克，白薇、干姜、沙参、牛膝、半夏各15克，人参30克，细辛67.5克。,上十四味，并生碾为细末，炼蜜为丸，如赤豆大。,nan,nan,nan,nan,nan,每服30丸，空腹时用醋汤或米饮送下。来效更加丸数。已觉有孕，便不可服。,nan,nan
10030324,秦艽散,秦艽汤（《妇人大全良方》卷十二）。,nan,《全生指迷方》卷四,养血安胎。治妊娠胎动不安。,nan,nan,nan,秦艽阿胶艾叶等分,上药研为细末。,nan,nan,nan,nan,nan,每服15克，用水300毫升，加糯米100粒，煎至150毫升，去滓温服。,nan,nan
10030339,青黛石膏汤,nan,nan,《重订通俗伤寒论》,治妊娠伤寒，热郁阳明，热极而发紫黑斑，脉洪数者。,nan,nan,nan,青黛4.5克，鲜生地60克（捣汁），生石膏24克，升麻2克，黄芩6克，焦栀子9克，葱头3枚。,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10030446,清膈饮,nan,nan,《产科发蒙》卷一,治妊娠呕吐，不能进食。,nan,nan,nan,枇杷叶、竹茹各3克，生半夏、茯苓各4.5克。,nan,nan,nan,nan,nan,nan,加生姜7片，水煎，沮服。,nan,nan
10030449,清骨滋肾汤,nan,nan,《傅青主女科》卷上,补肾精，清骨热。治妇女阴虚火旺，骨蒸夜热，口干舌燥，咳嗽吐沫，难于生子者。（不孕）,nan,nan,nan,地骨皮30克（酒洗），丹皮15克，沙参15克，麦冬15克（去心），玄参15克（酒洗），五味子1.5克（炒研），白术9克（土炒），石斛6克。,nan,nan,nan,nan,nan,nan,水煎服。,原书云：“连服30剂，则骨热解，再服60剂，自受孕。”,nan
10030452,清化汤,nan,nan,《产科发蒙》卷一,治妊娠饮食停滞，胸腹饱闷，呕吐恶心。,nan,nan,nan,半夏、茯苓、陈皮、神曲、山楂籽、麦芽、黄连（姜汁炒）、青皮、香附子、山栀子。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10030482,清利饮,nan,nan,《丹台玉案》卷五,治子淋。湿热不行，肚腹作痛，尿频急疼痛。,nan,nan,nan,木通、茯苓、麦门冬、车前子、大腹皮各4.5克，淡竹叶15克。,nan,nan,nan,nan,nan,nan,加灯心30茎，水煎，空腹时服。,nan,nan
10030527,清热通淋汤,nan,nan,《中医妇科治疗学》,清肝泻热，利水通淋。治妊娠肝经郁热，小便黄赤，艰涩不利，解时疼痛，频数而短，面色微红，头昏耳鸣，口苦而干，烦躁不安，大便燥结，带下黄色，舌红，苔厚黄而燥，脉滑数有力。,nan,nan,nan,黄连6克，黄柏9克，胆草6克，焦栀9克，甘草梢6克，车前草9克。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10030570,清血汤,nan,nan,《产科发蒙》卷一,治妊娠吐血，鼻衄，咳血。,nan,nan,nan,牡丹皮、当归、川芎、芍药、地黄、山栀子、蒲黄（炒）、阿胶、黄连、百合、麦门冬、甘草。,nan,nan,nan,nan,nan,nan,水煎，温服。若血势猛者，加鼹鼠烧灰存性者。,nan,nan
