组合,关联度系数
"['祛湿', '清利湿热']",8.544144585094504e-05
"['祛湿', '缓急']",0.00012018457397604265
"['祛湿', '消滞']",0.00012835732867406968
"['祛湿', '止嗽']",0.00013765186234135363
"['祛湿', '消痞']",0.00013765186234135363
"['祛湿', '除风']",0.00014839160012549563
"['祛湿', '消种']",0.0001959638510941955
"['祛湿', '濡筋']",0.0002636666754435857
"['祛湿', '逐寒']",0.0002636666754435857
"['祛湿', '清积']",0.0002636666754435857
"['祛湿', '通鼻']",0.00037408977679581623
"['祛湿', '痔疮下血']",0.00037408977679581623
"['祛湿', '止淋']",0.00037408977679581623
"['益肾', '除烦']",2.245630045985547e-06
"['益肾', '润燥']",6.214398749870842e-06
"['益肾', '消痈']",6.598171326699376e-06
"['益肾', '润肠']",8.290832937990489e-06
"['益肾', '下气']",9.738906977571626e-06
"['益肾', '发汗']",1.1355927927586551e-05
"['益肾', '补中']",1.3803774382203926e-05
"['益肾', '下乳']",2.801280030458042e-05
"['益肾', '和血']",4.0682252573517874e-05
"['益肾', '益胃']",4.6069499077303067e-05
"['益肾', '清心']",4.6069499077303067e-05
"['益肾', '涩精']",4.8030896376602406e-05
"['益肾', '缩尿']",5.008458687516537e-05
"['益肾', '养胃']",5.6869119242825006e-05
"['益肾', '消瘀']",5.936582408451463e-05
"['益肾', '止汗']",6.199636279904941e-05
"['益肾', '驱风']",6.199636279904941e-05
"['益肾', '催乳']",6.47723786720289e-05
"['益肾', '强壮']",6.770710476701469e-05
"['益肾', '舒肝']",6.770710476701469e-05
"['益肾', '续骨']",7.41154648149639e-05
"['益肾', '固脱']",7.76266479441054e-05
"['益肾', '清利湿热']",8.968550036787121e-05
"['益肾', '通脉']",0.00010481025285108414
"['益肾', '强腰']",0.00011078989034731673
"['益肾', '去湿']",0.00011737947155564948
"['益肾', '健骨']",0.00011737947155564948
"['益肾', '解渴']",0.00012470153541403045
"['益肾', '益肝']",0.00012470153541403045
"['益肾', '退虚热']",0.00013291976170352188
"['益肾', '止嗽']",0.00014225976327945922
"['益肾', '补益气血']",0.0001530449652900473
"['益肾', '温阳']",0.0001530449652900473
"['益肾', '强骨']",0.0001657630109445432
"['益肾', '补阳']",0.00022729417175476607
"['益肾', '涩尿']",0.00022729417175476607
"['益肾', '兴阳']",0.00026854730652808856
"['益肾', '固冲']",0.00026854730652808856
"['益肾', '养髓']",0.0003790158500260321
"['益肾', '缩溺']",0.0003790158500260321
"['益肾', '升清降浊']",0.0003790158500260321
"['益肾', '调元']",0.0003790158500260321
"['益肾', '补元']",0.0003790158500260321
"['益肾', '强阴秘精']",0.0003790158500260321
"['利咽', '养血']",2.311852135006287e-07
"['利咽', '软坚']",1.4752578073734535e-06
"['利咽', '除烦']",2.57740315896815e-06
"['利咽', '养阴']",3.0266350709157175e-06
"['利咽', '和中']",7.125878077246517e-06
"['利咽', '润肠']",8.87074826150247e-06
"['利咽', '疏肝']",2.0701820004617733e-05
"['利咽', '解暑']",2.0701820004617733e-05
"['利咽', '养心']",2.254175432593597e-05
"['利咽', '息风']",2.893165776154949e-05
"['利咽', '下乳']",2.893165776154949e-05
"['利咽', '退热']",3.0141272189004864e-05
"['利咽', '止痉']",3.1397529834414906e-05
"['利咽', '潜阳']",3.4059474223371855e-05
"['利咽', '泻下']",4.5256481814373584e-05
"['利咽', '清心']",4.714455012305718e-05
"['利咽', '消瘀']",6.0518914924298506e-05
"['利咽', '顺气']",6.0518914924298506e-05
"['利咽', '续伤']",6.0518914924298506e-05
"['利咽', '凉肝']",6.595147434114434e-05
"['利咽', '风热']",8.663847592713797e-05
"['利咽', '清利湿热']",9.0955579752236e-05
"['利咽', '疏散']",9.0955579752236e-05
"['利咽', '解酒']",0.00010611930946301251
"['利咽', '醒神']",0.00011871450772495823
"['利咽', '清肠']",0.00011871450772495823
"['利咽', '豁痰']",0.00011871450772495823
"['利咽', '蚀疮']",0.00013428077322298615
"['利咽', '退肿']",0.0001544319479538092
"['利咽', '除痰']",0.00016716297760369092
"['利咽', '消疮']",0.0002021795183480002
"['利咽', '宣散风热']",0.0002287330840950244
"['利咽', '醒脑']",0.0002287330840950244
"['利咽', '峻下']",0.00026999919866093486
"['利咽', '积滞']",0.00038048072090120233
"['利咽', '泻下寒积']",0.00038048072090120233
"['利咽', '干肝']",0.00038048072090120233
"['利咽', '开噤']",0.00038048072090120233
"['养血', '补血']",7.916801295776432e-07
"['养血', '化湿']",1.2813710067172135e-06
"['养血', '养阴']",3.615263659717538e-06
"['养血', '镇惊']",6.3913740450533e-06
"['养血', '开胃']",7.552742217323272e-06
"['养血', '排脓']",8.400868661384564e-06
"['养血', '止带']",9.311994152771952e-06
"['养血', '强筋']",1.4953436845266399e-05
"['养血', '补中']",1.5631334427376742e-05
"['养血', '补脾']",1.633272684298248e-05
"['养血', '降压']",2.19754078842338e-05
"['养血', '温肾']",2.19754078842338e-05
"['养血', '补肝肾']",2.2898517897190773e-05
"['养血', '养心']",2.3854423900002142e-05
"['养血', '熄风']",2.5870168942176974e-05
"['养血', '敛肺']",3.848542529998056e-05
"['养血', '补益']",5.080258608435029e-05
"['养血', '润肤']",5.080258608435029e-05
"['养血', '疗伤']",5.080258608435029e-05
"['养血', '降血压']",5.5073883122744305e-05
"['养血', '抗癌']",5.736518139705382e-05
"['养血', '助阳']",5.977085945536864e-05
"['养血', '消瘀']",6.230007033401763e-05
"['养血', '肝肾']",8.45344467811926e-05
"['养血', '滋肾']",8.857559078385285e-05
"['养血', '壮腰']",8.857559078385285e-05
"['养血', '升阳']",9.291218243341615e-05
"['养血', '逐瘀']",9.758368998704497e-05
"['养血', '健骨']",0.00012076852585850284
"['养血', '缓急']",0.00012812305627603326
"['养血', '止遗']",0.0001363737464962142
"['养血', '补虚损']",0.00014574620937482519
"['养血', '除风']",0.00015656387006049433
"['养血', '抗痨']",0.00016931437176290892
"['养血', '强骨']",0.00016931437176290892
"['养血', '补精']",0.00020436985188516943
"['养血', '和络']",0.00020436985188516943
"['养血', '敛阴']",0.0002309428849581116
"['养血', '补益脾胃']",0.0002722284652749221
"['养血', '和营']",0.0002722284652749221
"['养血', '柔筋']",0.0002722284652749221
"['养血', '和肝']",0.0002722284652749221
"['养血', '化斑']",0.0002722284652749221
"['养血', '平肝阳']",0.0002722284652749221
"['养血', '风。']",0.0003827294516913077
"['养血', '催奶']",0.0003827294516913077
"['养血', '濡目']",0.0003827294516913077
"['养血', '益肺胃']",0.0003827294516913077
"['养血', '发胎']",0.0003827294516913077
"['镇痛', '养阴']",4.269173523807623e-06
"['镇痛', '疗疮']",4.549396558764518e-06
"['镇痛', '消痈']",8.877636635304387e-06
"['镇痛', '下气']",1.2383698540049948e-05
"['镇痛', '止呕']",1.6116235547009028e-05
"['镇痛', '强筋']",1.6116235547009028e-05
"['镇痛', '补脾']",1.753462629335012e-05
"['镇痛', '疏肝']",2.3314109934891025e-05
"['镇痛', '通乳']",2.4256756828169856e-05
"['镇痛', '熄风']",2.7287008997345374e-05
"['镇痛', '化积']",3.0652292095312283e-05
"['镇痛', '通经络']",5.0537808120629246e-05
"['镇痛', '补益']",5.2551229840686053e-05
"['镇痛', '开窍']",5.4656940541839005e-05
"['镇痛', '降血压']",5.686153254219617e-05
"['镇痛', '助阳']",6.15975082153275e-05
"['镇痛', '催吐']",6.15975082153275e-05
"['镇痛', '破瘀']",6.965676501172191e-05
"['镇痛', '强心']",6.965676501172191e-05
"['镇痛', '祛寒']",6.965676501172191e-05
"['镇痛', '宽胸']",7.580403078254194e-05
"['镇痛', '固脱']",8.271897178958876e-05
"['镇痛', '固涩']",8.651702971824299e-05
"['镇痛', '敛汗']",9.057765838894893e-05
"['镇痛', '去瘀']",9.962472219499086e-05
"['镇痛', '清肠']",0.00012288746834633602
"['镇痛', '生新']",0.000138531634665158
"['镇痛', '利气']",0.000138531634665158
"['镇痛', '麻醉']",0.00018702008572312606
"['镇痛', '除胀']",0.00018702008572312606
"['镇痛', '消翳']",0.00018702008572312606
"['镇痛', '心肾']",0.00023321757235954949
"['镇痛', '退烧']",0.00023321757235954949
"['镇痛', '抗结核']",0.00023321757235954949
"['镇痛', '消坚']",0.0002745226137037052
"['镇痛', '长骨']",0.0002745226137037052
"['镇痛', '搜风祛湿']",0.0003850430595734311
"['镇痛', '定志']",0.0003850430595734311
"['镇痛', '化痞截疟']",0.0003850430595734311
"['镇痛', '排毒']",0.0003850430595734311
"['补血', '除烦']",3.961624395601437e-06
"['补血', '强筋']",1.6518970931619914e-05
"['补血', '续筋']",2.028217102015284e-05
"['补血', '降压']",2.377547024409732e-05
"['补血', '通乳']",2.4724628373329338e-05
"['补血', '补肝肾']",2.4724628373329338e-05
"['补血', '养心']",2.5706580377524157e-05
"['补血', '散热']",2.672269074355249e-05
"['补血', '熄风']",2.7774411079165007e-05
"['补血', '导滞']",3.115921995876236e-05
"['补血', '和血']",4.556644252882991e-05
"['补血', '通经络']",5.11292928137147e-05
"['补血', '滋补强壮']",5.314921521409888e-05
"['补血', '催乳']",7.030024039958449e-05
"['补血', '强壮']",7.32934536570029e-05
"['补血', '消肿毒']",0.00010032015459536525
"['补血', '强腰膝']",0.00011092277304586978
"['补血', '填精']",0.00011696085035034498
"['补血', '除风湿']",0.00011696085035034498
"['补血', '镇心']",0.00012360886663572573
"['补血', '益精血']",0.00013098936084071644
"['补血', '壮筋']",0.000148664435211103
"['补血', '益脾']",0.00018778041708984727
"['补血', '通乳汁']",0.00020739189506080447
"['补血', '填髓']",0.00020739189506080447
"['补血', '益精髓']",0.0002753024045237598
"['补血', '托疮毒']",0.0002753024045237598
"['补血', '生精']",0.0002753024045237598
"['补血', '接筋骨']",0.0002753024045237598
"['补血', '壮元阳']",0.0002753024045237598
"['补血', '缓筋急']",0.0003858293358288273
"['补血', '益心肝']",0.0003858293358288273
"['补血', '暖宫']",0.0003858293358288273
"['补血', '干用']",0.0003858293358288273
"['补血', '腰膝']",0.0003858293358288273
"['补血', '软坚破积']",0.0003858293358288273
"['补血', '舒经络']",0.0003858293358288273
"['补血', '滋润']",0.0003858293358288273
"['补血', '固经']",0.0003858293358288273
"['补血', '入肝']",0.0003858293358288273
"['补血', '益脾胃']",0.0003858293358288273
"['补血', '滋养温补']",0.0003858293358288273
"['补血', '熟用']",0.0003858293358288273
"['化湿', '散风']",1.2046721480737932e-05
"['化湿', '润肠']",1.2579210497076776e-05
"['化湿', '宣肺']",1.6152904566330006e-05
"['化湿', '发汗']",1.6152904566330006e-05
"['化湿', '定惊']",1.6816993491847176e-05
"['化湿', '散热']",2.8725940387067106e-05
"['化湿', '定痛']",2.8725940387067106e-05
"['化湿', '退热']",3.578451489968937e-05
"['化湿', '消瘀']",6.737817939835022e-05
"['化湿', '宽中']",6.737817939835022e-05
"['化湿', '去腐']",7.597288392961754e-05
"['化湿', '醒神']",0.0001265739448273323
"['化湿', '清肠']",0.0001265739448273323
"['化湿', '益肝']",0.00013398039441692156
"['化湿', '除痹']",0.00014228299960808433
"['化湿', '开郁']",0.00014228299960808433
"['化湿', '行滞']",0.00017537934458795867
"['化湿', '宁神']",0.00019090119609788125
"['化湿', '湿中']",0.00023716353971098975
"['化湿', '驳骨']",0.00023716353971098975
"['化湿', '芳香']",0.00023716353971098975
"['化湿', '避浊']",0.00038905387341326564
"['化湿', '利痹']",0.00038905387341326564
"['化湿', '清络']",0.00038905387341326564
"['化湿', '祛署']",0.00038905387341326564
"['化湿', '宣气']",0.00038905387341326564
"['驱虫', '涩肠']",5.212877980720343e-06
"['驱虫', '壮阳']",5.514721650917709e-06
"['驱虫', '发表']",1.550940144365298e-05
"['驱虫', '退黄']",2.295928738532682e-05
"['驱虫', '定痛']",2.8725940387067106e-05
"['驱虫', '定喘']",3.2072313273318054e-05
"['驱虫', '导滞']",3.326659020556899e-05
"['驱虫', '息风']",3.4503317553946644e-05
"['驱虫', '退翳']",3.9917430844985113e-05
"['驱虫', '利胆']",4.293946898137335e-05
"['驱虫', '行水']",4.293946898137335e-05
"['驱虫', '消疳']",5.1615234426261036e-05
"['驱虫', '驱风']",7.00931995738091e-05
"['驱虫', '驱蛔']",7.597288392961754e-05
"['驱虫', '通窍']",0.0001265739448273323
"['驱虫', '温补肾阳']",0.0001625769405137617
"['驱虫', '除疳']",0.00019090119609788125
"['驱虫', '益脾']",0.00019090119609788125
"['驱虫', '利温']",0.00021053861685934455
"['驱虫', '治疟']",0.00027850100561016555
"['驱虫', '清积']",0.00027850100561016555
"['驱虫', '驱鞭']",0.00038905387341326564
"['驱虫', '续盘骨']",0.00038905387341326564
"['驱虫', '化骨硬']",0.00038905387341326564
"['驱虫', '防治流感']",0.00038905387341326564
"['驱虫', '燥温']",0.00038905387341326564
"['驱虫', '避秽']",0.00038905387341326564
"['驱虫', '驱蛲']",0.00038905387341326564
"['驱虫', '乙脑']",0.00038905387341326564
"['驱虫', '驱蛔虫']",0.00038905387341326564
"['软坚', '除烦']",6.0178206826022596e-06
"['软坚', '镇惊']",1.0143909202814383e-05
"['软坚', '止带']",1.3612385021538609e-05
"['软坚', '退黄']",2.4941839322487058e-05
"['软坚', '疏肝']",2.7761265485259923e-05
"['软坚', '解暑']",2.7761265485259923e-05
"['软坚', '补肝肾']",2.8762494479972478e-05
"['软坚', '镇咳']",3.4289127071859826e-05
"['软坚', '导滞']",3.550942254307299e-05
"['软坚', '息风']",3.6772166320322985e-05
"['软坚', '止痉']",3.943322495059132e-05
"['软坚', '利胆']",4.536437202802557e-05
"['软坚', '降气']",4.536437202802557e-05
"['软坚', '利小便']",5.0436868257300316e-05
"['软坚', '行瘀']",6.039180527446508e-05
"['软坚', '收涩']",6.039180527446508e-05
"['软坚', '收湿']",6.039180527446508e-05
"['软坚', '凉肝']",7.574242481242499e-05
"['软坚', '降火']",7.574242481242499e-05
"['软坚', '驱蛔']",7.878759087512344e-05
"['软坚', '去翳']",8.200658439640185e-05
"['软坚', '涌吐']",0.00011131011051154771
"['软坚', '益精血']",0.00013710660380718276
"['软坚', '除蒸']",0.00016578097827588123
"['软坚', '敛伤']",0.00016578097827588123
"['软坚', '收敛固涩']",0.0001941571089532218
"['软坚', '缓泻']",0.0001941571089532218
"['软坚', '蚀腐']",0.00021382046411591582
"['软坚', '化食']",0.00024047131927231596
"['软坚', '补阴']",0.00024047131927231596
"['软坚', '镇肝']",0.0002818347153801179
"['软坚', '除疣']",0.0002818347153801179
"['软坚', '化骨']",0.00039241351129604835
"['软坚', '清肺火']",0.00039241351129604835
"['软坚', '化刺']",0.00039241351129604835
"['补气', '除烦']",7.597011272328369e-06
"['补气', '涩肠']",7.946818819951074e-06
"['补气', '开胃']",1.3575810767288421e-05
"['补气', '润燥']",1.3575810767288421e-05
"['补气', '补中']",2.3316252771271584e-05
"['补气', '壮骨']",2.8571604623842117e-05
"['补气', '降压']",3.054581854375349e-05
"['补气', '温肾']",3.054581854375349e-05
"['补气', '养心']",3.26461178063453e-05
"['补气', '固精']",3.374681244215638e-05
"['补气', '下乳']",3.981686258010264e-05
"['补气', '补肺']",4.397824371807357e-05
"['补气', '涩精']",6.169468149450769e-05
"['补气', '缩尿']",6.38913464365426e-05
"['补气', '收湿']",6.38913464365426e-05
"['补气', '抗癌']",6.858862355240553e-05
"['补气', '助阳']",7.110473263303302e-05
"['补气', '降火']",7.943674167802672e-05
"['补气', '强壮']",8.251436116189087e-05
"['补气', '宽胸']",8.576580547802609e-05
"['补气', '固脱']",9.286251508280191e-05
"['补气', '暖胃']",0.00010534987415542624
"['补气', '消肿毒']",0.00011013171442744024
"['补气', '止泻痢']",0.00011013171442744024
"['补气', '清火']",0.00012702544449522818
"['补气', '壮筋']",0.0001590663129396111
"['补气', '止泄']",0.00016999423495975968
"['补气', '强骨']",0.00018285498908016118
"['补气', '除烦渴']",0.00019843518591960985
"['补气', '通乳汁']",0.00021813094729467714
"['补气', '生血']",0.0002862100031279999
"['补气', '益精髓']",0.0002862100031279999
"['补气', '托疮毒']",0.0002862100031279999
"['补气', '运脾']",0.0002862100031279999
